deaths,dragonKills,baronKills,firstBloodKill,firstBloodAssist,kills,lane,neutralMinionsKilled,turretTakedowns,turretsLost,visionScore,goldEarned,timeCCingOthers,enemyMissingPings,clearedPings,totalPings,wardsPlaced,wardsKilled,detectorPlaced,position,duration,win
5,1,0,False,False,9,MIDDLE,19,4,1,10,13392,12,10,0,34,5,0,0,CARRY,1652,True
2,0,0,False,False,13,BOTTOM,10,3,1,10,14660,27,0,0,2,8,0,1,SOLO,1652,True
5,0,0,False,False,3,MIDDLE,0,1,1,82,9022,36,12,0,57,41,6,4,SUPPORT,1652,True
8,0,0,False,False,9,TOP,0,0,8,19,12598,30,4,0,13,7,5,0,SOLO,1652,False
6,1,0,True,False,4,JUNGLE,148,1,8,13,10053,30,5,0,27,2,3,0,NONE,1652,False
10,0,0,False,False,7,MIDDLE,0,0,8,20,10263,29,38,0,171,13,3,1,SOLO,1652,False
6,2,0,False,False,3,JUNGLE,12,1,8,13,9568,21,3,0,19,7,0,1,NONE,1652,False
8,0,0,False,False,0,BOTTOM,0,1,8,43,6428,14,2,0,11,14,8,0,SOLO,1652,False
9,0,0,False,False,4,TOP,2,1,11,11,9682,24,2,0,13,7,0,0,SOLO,1402,False
5,0,0,False,True,6,JUNGLE,139,0,11,17,11616,16,6,0,29,3,3,1,NONE,1402,False
7,0,0,False,False,3,MIDDLE,0,0,11,12,8510,18,7,0,11,9,0,4,SOLO,1402,False
8,0,0,False,True,1,BOTTOM,0,0,11,19,7272,0,0,0,45,9,0,2,CARRY,1402,False
6,0,0,True,False,5,BOTTOM,0,0,11,57,7424,42,12,0,21,24,7,3,SUPPORT,1402,False
4,0,0,False,False,12,JUNGLE,4,8,1,6,15271,18,0,0,7,3,0,0,NONE,1402,True
3,3,0,False,False,13,JUNGLE,159,3,1,18,13863,14,4,0,86,5,3,2,NONE,1402,True
5,0,0,False,False,7,MIDDLE,0,4,1,15,9999,18,9,0,40,7,2,1,SOLO,1402,True
4,0,0,False,False,3,TOP,4,5,1,16,11230,5,4,0,11,7,3,0,SOLO,1402,True
3,0,0,False,False,0,BOTTOM,0,5,1,43,6806,36,0,0,15,19,6,2,SOLO,1402,True
5,0,0,True,False,4,TOP,4,3,1,14,12561,28,9,0,32,11,1,1,SOLO,1741,True
2,3,1,False,True,18,JUNGLE,235,5,1,30,19740,27,13,0,59,4,5,3,NONE,1741,True
5,0,0,False,True,2,MIDDLE,0,5,1,22,12776,31,9,0,14,10,4,1,SOLO,1741,True
8,0,0,False,False,5,BOTTOM,0,5,1,13,12016,27,11,0,28,6,2,1,CARRY,1741,True
9,0,0,False,False,11,BOTTOM,2,3,1,90,12104,55,4,0,14,39,8,4,SUPPORT,1741,True
3,0,0,False,False,1,TOP,0,1,11,23,8785,43,5,0,21,11,0,1,SOLO,1741,False
9,1,0,False,False,8,JUNGLE,136,0,11,11,12134,26,18,0,85,1,1,0,NONE,1741,False
8,0,0,False,False,12,MIDDLE,10,0,11,14,13899,15,23,0,176,9,1,1,SOLO,1741,False
14,0,0,False,False,7,BOTTOM,0,0,11,24,11617,3,1,0,20,9,5,0,CARRY,1741,False
6,0,0,False,False,1,BOTTOM,2,0,11,113,8562,24,2,0,29,37,15,8,SUPPORT,1741,False
10,0,0,True,False,16,JUNGLE,0,1,10,16,15583,21,6,0,18,12,1,2,NONE,1965,False
11,1,0,False,False,7,JUNGLE,115,1,10,20,13434,24,4,0,22,10,3,0,NONE,1965,False
15,0,0,False,False,3,MIDDLE,4,0,10,11,10137,3,3,0,5,8,0,0,SOLO,1965,False
18,0,0,False,False,8,BOTTOM,0,2,10,19,14476,7,3,0,8,11,1,0,CARRY,1965,False
7,0,0,False,False,2,BOTTOM,0,2,10,40,9456,47,2,0,14,15,7,2,SUPPORT,1965,False
11,0,0,False,False,10,TOP,8,4,4,25,14492,23,0,0,1,7,2,0,CARRY,1965,True
2,3,1,False,False,9,JUNGLE,216,0,4,24,14871,33,6,0,48,7,2,0,NONE,1965,True
5,0,0,False,False,12,MIDDLE,4,3,4,13,15493,40,0,0,2,7,1,0,SOLO,1965,True
6,0,0,False,False,19,BOTTOM,12,6,4,15,18215,7,0,0,17,9,3,0,SOLO,1965,True
12,0,0,False,False,11,TOP,0,1,4,104,12624,49,11,0,49,49,11,18,SUPPORT,1965,True
10,1,0,False,False,9,TOP,4,0,12,12,15911,24,2,0,26,7,0,0,SOLO,2118,False
8,0,0,False,False,17,JUNGLE,187,1,12,15,20395,16,47,0,116,2,4,0,NONE,2118,False
14,0,0,False,False,3,MIDDLE,5,1,12,20,12232,16,3,0,22,12,1,1,CARRY,2118,False
9,0,0,False,False,11,BOTTOM,0,1,12,23,17779,4,8,0,9,10,5,0,SOLO,2118,False
13,0,0,False,False,4,MIDDLE,0,0,12,105,10638,23,4,0,35,35,12,6,SUPPORT,2118,False
8,0,1,False,False,14,TOP,23,7,4,27,19638,22,3,0,33,11,5,0,DUO,2118,True
10,4,1,False,False,12,JUNGLE,233,5,4,32,15826,6,5,0,27,8,3,7,NONE,2118,True
6,0,0,False,False,14,MIDDLE,4,4,4,10,18669,36,17,0,87,10,1,0,SOLO,2118,True
6,0,0,False,True,10,TOP,16,6,4,16,16792,19,13,0,77,10,1,0,DUO,2118,True
14,0,0,True,False,4,BOTTOM,0,3,4,69,11768,53,10,0,59,38,4,0,SOLO,2118,True
14,0,0,False,False,7,TOP,8,6,9,27,17858,30,8,0,29,12,2,0,SOLO,2196,False
13,2,1,True,False,5,JUNGLE,142,2,9,31,13137,20,2,0,35,11,4,5,NONE,2196,False
15,0,0,False,False,10,MIDDLE,0,0,9,25,15059,62,2,0,28,11,4,0,DUO,2196,False
17,0,0,False,True,8,MIDDLE,12,1,9,25,16962,35,0,0,14,11,4,0,DUO,2196,False
15,0,0,False,False,2,BOTTOM,0,3,9,85,11297,83,2,0,49,34,9,4,SOLO,2196,False
6,0,0,False,False,14,TOP,14,4,9,20,20157,49,3,0,43,13,0,0,SOLO,2196,True
10,4,0,False,False,11,JUNGLE,215,2,9,45,16399,30,0,0,28,4,5,3,NONE,2196,True
1,0,1,False,False,24,MIDDLE,4,4,9,44,20110,63,16,0,51,14,9,3,SOLO,2196,True
8,0,0,False,False,19,BOTTOM,12,5,9,22,17564,5,5,0,28,13,3,0,CARRY,2196,True
7,0,0,False,False,6,BOTTOM,0,3,9,89,13630,34,6,0,22,34,15,2,SUPPORT,2196,True
15,1,0,False,True,21,TOP,10,0,13,22,20016,6,0,0,5,13,0,0,SUPPORT,1429,False
14,1,0,False,True,10,TOP,16,2,13,18,19356,39,3,0,18,0,6,0,CARRY,1429,False
8,0,0,False,False,9,JUNGLE,0,2,13,25,20210,48,0,0,2,15,1,0,NONE,1429,False
16,0,0,True,False,8,MIDDLE,8,0,13,16,18014,56,0,0,12,0,4,0,SOLO,1429,False
16,0,0,False,True,10,JUNGLE,4,1,13,36,16792,39,0,0,10,16,2,0,NONE,1429,False
12,0,0,False,False,11,JUNGLE,16,3,4,6,18266,19,5,0,12,6,0,0,NONE,1429,True
12,1,0,False,False,8,MIDDLE,12,0,4,6,15778,23,6,0,10,11,0,0,DUO,1429,True
13,1,0,False,False,14,MIDDLE,31,3,4,42,19885,43,5,0,23,23,0,0,DUO,1429,True
11,0,1,False,False,33,JUNGLE,48,9,4,33,27412,32,10,0,26,13,0,0,NONE,1429,True
10,1,0,False,False,3,TOP,8,4,4,1,15870,51,8,0,34,1,0,0,SOLO,1429,True
3,0,0,False,False,2,NONE,2,1,3,11,6010,7,3,0,9,7,0,1,SUPPORT,1110,False
5,0,0,False,False,3,NONE,92,0,3,10,7047,22,13,0,86,3,1,1,SUPPORT,1110,False
4,0,0,False,False,2,NONE,0,0,3,8,6347,7,4,0,16,5,1,0,SUPPORT,1110,False
3,0,0,False,False,1,NONE,0,0,3,8,6094,15,2,0,3,5,0,0,SUPPORT,1110,False
3,0,0,False,False,1,NONE,0,0,3,39,4828,26,0,0,13,21,6,2,SUPPORT,1110,False
2,0,0,False,False,4,NONE,4,2,1,10,8739,18,3,0,6,6,1,0,SUPPORT,1110,True
0,2,0,False,True,1,NONE,103,2,1,13,6690,37,4,0,42,3,2,1,SUPPORT,1110,True
2,0,0,False,False,6,NONE,4,0,1,12,8275,12,7,0,36,7,0,1,SUPPORT,1110,True
3,0,0,True,False,5,NONE,0,1,1,9,7834,0,3,0,23,5,1,0,SUPPORT,1110,True
2,0,0,False,True,2,NONE,0,1,1,39,5360,29,3,0,21,15,6,5,SUPPORT,1110,True
8,2,0,False,False,5,TOP,12,1,11,27,13042,28,7,0,27,11,5,1,SOLO,2253,False
6,1,1,False,False,14,JUNGLE,245,1,11,30,18702,21,0,0,25,6,4,3,NONE,2253,False
3,0,0,False,False,6,MIDDLE,5,4,11,18,16412,67,2,0,23,9,2,0,SOLO,2253,False
11,0,0,False,False,7,BOTTOM,19,2,11,14,15114,29,15,0,87,2,4,0,CARRY,2253,False
9,0,0,False,False,2,BOTTOM,0,2,11,107,10633,61,7,0,12,46,10,6,SUPPORT,2253,False
9,0,0,False,False,6,TOP,10,2,7,24,18198,23,21,0,104,14,1,0,DUO,2253,True
11,2,1,False,False,2,JUNGLE,202,1,7,43,13863,29,14,0,74,10,7,7,NONE,2253,True
6,0,0,False,True,7,TOP,0,5,7,20,17730,12,9,0,47,16,0,1,DUO,2253,True
5,1,0,False,True,19,BOTTOM,17,5,7,23,19709,15,6,0,39,11,6,0,CARRY,2253,True
3,0,0,True,False,1,BOTTOM,0,4,7,60,11121,29,5,0,9,25,2,2,SUPPORT,2253,True
7,0,0,False,False,1,BOTTOM,0,0,0,0,7300,46,0,0,0,0,0,0,SUPPORT,1505,False
4,0,0,False,False,14,TOP,0,0,0,0,22500,13,2,0,3,0,0,0,SUPPORT,1505,True
6,0,0,False,False,10,TOP,0,0,0,0,14125,16,3,0,11,0,0,0,SUPPORT,1505,True
7,0,0,False,False,5,TOP,0,0,0,0,17147,18,0,0,4,0,0,0,SUPPORT,1505,True
7,0,0,False,True,2,TOP,0,0,0,0,18500,74,0,0,1,0,0,0,SUPPORT,1505,True
9,0,0,True,False,18,TOP,0,0,0,0,18530,9,0,0,0,0,0,0,SUPPORT,1505,True
6,0,0,False,False,7,MIDDLE,0,0,0,0,10500,28,0,0,5,0,0,0,SUPPORT,1505,False
11,0,0,False,False,2,TOP,0,0,0,0,11050,48,2,0,4,0,0,0,SOLO,1505,False
6,0,0,False,False,6,BOTTOM,0,0,0,0,11550,66,0,0,0,0,0,0,SUPPORT,1505,False
6,0,0,False,False,2,JUNGLE,0,0,0,0,6250,35,0,0,2,0,0,0,NONE,1505,False
12,0,0,False,False,11,MIDDLE,6,0,11,24,16132,21,0,0,15,15,1,1,DUO,1253,False
4,0,0,False,True,4,MIDDLE,12,2,11,20,15748,21,1,0,9,0,4,0,DUO,1253,False
7,0,0,True,False,9,TOP,2,2,11,19,12842,35,2,0,16,4,2,0,DUO,1253,False
12,0,0,False,True,9,JUNGLE,16,4,11,23,18458,7,0,0,3,14,1,0,NONE,1253,False
10,0,0,False,True,8,TOP,1,1,11,21,13468,21,0,0,0,13,0,0,DUO,1253,False
8,0,0,False,False,8,MIDDLE,20,1,7,19,14562,5,0,0,4,11,0,0,SUPPORT,1253,True
11,2,0,False,False,7,MIDDLE,30,4,7,31,13760,38,0,0,5,21,0,0,SUPPORT,1253,True
5,0,0,False,False,16,MIDDLE,14,5,7,21,21340,9,0,0,3,13,0,0,DUO,1253,True
12,0,0,False,False,8,TOP,0,1,7,19,15665,19,0,0,0,14,0,0,SOLO,1253,True
5,2,1,False,False,6,JUNGLE,142,2,7,15,16199,13,0,0,0,7,1,0,NONE,1253,True
8,0,0,True,False,10,MIDDLE,0,0,8,17,13165,11,11,0,35,9,2,0,DUO,1679,False
10,3,0,False,True,7,JUNGLE,121,1,8,10,10780,34,1,0,112,1,3,0,NONE,1679,False
9,0,0,False,True,0,MIDDLE,0,1,8,12,8410,24,9,0,38,5,2,0,DUO,1679,False
8,0,0,False,True,7,JUNGLE,4,1,8,8,10988,16,4,0,28,4,2,0,NONE,1679,False
11,0,0,False,False,2,MIDDLE,0,1,8,62,7397,26,12,0,29,38,4,4,SUPPORT,1679,False
8,0,0,False,False,4,JUNGLE,14,1,3,18,9769,6,3,0,8,9,1,0,NONE,1679,True
5,0,1,False,False,4,JUNGLE,127,4,3,19,10785,19,6,0,24,9,2,2,NONE,1679,True
3,0,0,False,False,26,MIDDLE,0,5,3,24,18367,3,7,0,69,10,1,1,SOLO,1679,True
5,1,0,False,False,12,BOTTOM,16,3,3,19,16746,0,8,0,55,11,0,1,CARRY,1679,True
6,0,0,False,False,0,BOTTOM,0,0,3,50,8246,20,7,0,17,26,2,4,SUPPORT,1679,True
15,0,0,False,True,9,MIDDLE,0,1,4,0,14866,58,0,0,1,0,0,0,DUO,1392,False
13,0,0,False,True,9,BOTTOM,0,2,4,0,14178,24,0,0,2,0,0,0,SOLO,1392,False
14,0,0,False,True,17,TOP,0,1,4,0,16848,35,1,0,2,0,0,0,DUO,1392,False
14,0,0,True,False,3,MIDDLE,0,2,4,0,14277,12,0,0,0,0,0,0,DUO,1392,False
13,0,0,False,True,21,TOP,0,1,4,0,17685,25,0,0,15,0,0,0,DUO,1392,False
12,0,0,False,False,22,MIDDLE,0,1,2,0,16477,52,1,0,2,0,0,0,DUO,1392,True
13,0,0,False,False,4,MIDDLE,0,5,2,0,15079,124,0,0,1,0,0,0,DUO,1392,True
11,0,0,False,False,8,TOP,0,5,2,0,16596,38,0,0,2,0,0,0,SUPPORT,1392,True
16,0,0,False,False,23,TOP,0,3,2,0,18232,0,0,0,0,0,0,0,SUPPORT,1392,True
8,0,0,False,False,12,TOP,0,5,2,0,17895,67,0,0,0,0,0,0,DUO,1392,True
8,0,0,False,False,3,TOP,0,6,5,19,16654,49,4,0,9,14,3,0,SOLO,2548,True
4,2,1,False,False,8,JUNGLE,237,3,5,46,19651,34,0,0,9,16,4,3,NONE,2548,True
9,0,0,False,False,14,MIDDLE,4,4,5,21,20732,78,13,0,78,8,2,0,CARRY,2548,True
8,0,0,False,False,8,BOTTOM,8,2,5,36,18891,9,1,0,31,18,12,1,SOLO,2548,True
9,0,0,False,False,1,MIDDLE,0,3,5,155,10796,18,5,0,21,59,19,10,SUPPORT,2548,True
8,1,1,False,False,8,TOP,12,2,10,24,16883,11,6,0,13,12,4,2,DUO,2548,False
4,3,0,False,False,13,JUNGLE,231,3,10,51,21667,26,11,0,92,6,12,5,NONE,2548,False
7,0,0,False,False,11,TOP,11,1,10,41,17641,8,9,0,36,3,14,0,DUO,2548,False
8,0,0,True,False,4,JUNGLE,16,1,10,25,15909,8,1,0,25,10,8,0,NONE,2548,False
7,0,0,False,True,2,BOTTOM,0,1,10,137,10433,67,4,0,54,60,12,15,SOLO,2548,False
4,0,0,False,False,2,MIDDLE,0,0,0,0,23160,117,0,0,2,0,0,0,SOLO,1480,True
3,0,0,False,False,23,BOTTOM,0,0,0,0,23746,6,0,0,1,0,0,0,SUPPORT,1480,True
7,0,0,False,False,4,JUNGLE,0,0,0,0,7765,61,0,0,0,0,0,0,NONE,1480,False
7,0,0,False,False,6,BOTTOM,0,0,0,0,10875,6,6,0,9,0,0,0,SUPPORT,1480,True
7,0,0,False,False,5,BOTTOM,0,0,0,0,12580,11,2,0,10,0,0,0,SUPPORT,1480,True
5,0,0,False,False,8,TOP,0,0,0,0,19270,72,0,0,0,0,0,0,SUPPORT,1480,True
5,0,0,False,False,12,BOTTOM,0,0,0,0,16775,110,0,0,0,0,0,0,SUPPORT,1480,True
9,0,0,False,False,4,MIDDLE,0,0,0,0,10770,30,0,0,0,0,0,0,SUPPORT,1480,False
6,0,0,False,False,5,MIDDLE,0,0,0,0,10520,20,1,0,3,0,0,0,SUPPORT,1480,False
7,0,0,False,True,3,MIDDLE,0,0,0,0,9820,1,0,0,2,0,0,0,CARRY,1480,False
9,0,0,False,True,6,NONE,0,0,4,0,12238,18,0,0,1,0,0,0,SUPPORT,1074,False
10,0,0,False,True,6,NONE,0,1,4,0,11956,15,0,0,1,0,0,0,SUPPORT,1074,False
10,0,0,False,True,4,NONE,0,1,4,0,10582,9,1,0,2,0,0,0,SUPPORT,1074,False
13,0,0,False,True,4,NONE,0,1,4,0,12006,9,0,0,1,0,0,0,DUO,1074,False
20,0,0,True,False,12,NONE,0,0,4,0,12736,16,0,0,0,0,0,0,SUPPORT,1074,False
8,0,0,False,False,22,NONE,0,1,1,0,14277,20,7,0,11,0,0,0,SUPPORT,1074,True
4,0,0,False,False,12,NONE,0,1,1,0,13071,12,0,0,0,0,0,0,SUPPORT,1074,True
6,0,0,False,False,14,NONE,0,4,1,0,13874,20,1,0,3,0,0,0,SUPPORT,1074,True
5,0,0,False,False,8,NONE,0,3,1,0,13175,11,3,0,4,0,0,0,SUPPORT,1074,True
11,0,0,False,False,6,NONE,0,2,1,0,11307,20,1,0,2,0,0,0,SUPPORT,1074,True
8,0,0,False,False,1,TOP,4,1,11,16,10241,24,0,0,3,11,0,0,SOLO,1926,False
11,0,0,False,False,8,JUNGLE,167,0,11,21,12754,24,0,0,7,14,1,0,NONE,1926,False
5,0,0,False,False,8,MIDDLE,12,1,11,17,15020,16,8,0,17,11,0,0,SOLO,1926,False
11,0,0,False,False,7,BOTTOM,0,2,11,17,12293,53,2,0,16,11,0,0,CARRY,1926,False
8,0,0,False,False,4,BOTTOM,0,0,11,38,8661,6,0,0,3,20,1,2,SUPPORT,1926,False
7,0,0,False,False,5,TOP,4,3,3,22,13590,13,2,0,3,11,1,0,SOLO,1926,True
4,3,1,False,False,11,JUNGLE,164,6,3,24,16121,19,4,0,27,13,0,0,NONE,1926,True
5,0,0,False,False,10,MIDDLE,18,0,3,9,14691,28,0,0,24,6,1,0,SOLO,1926,True
4,1,0,True,False,12,BOTTOM,8,5,3,18,16020,17,1,0,5,10,0,0,CARRY,1926,True
8,0,0,False,True,5,BOTTOM,4,2,3,64,11422,34,2,0,9,19,18,1,SUPPORT,1926,True
8,0,0,False,False,13,TOP,0,0,0,0,19005,32,0,0,3,0,0,0,SUPPORT,1482,True
7,0,0,False,False,8,TOP,0,0,0,0,16255,114,0,0,4,0,0,0,SUPPORT,1482,True
9,0,0,False,False,1,MIDDLE,0,0,0,0,8875,81,0,0,0,0,0,0,SUPPORT,1482,False
6,0,0,False,False,2,MIDDLE,0,0,0,0,6750,89,1,0,1,0,0,0,SUPPORT,1482,False
4,0,0,False,False,5,TOP,0,0,0,0,16400,124,2,0,2,0,0,0,SUPPORT,1482,True
9,0,0,False,False,9,TOP,0,0,0,0,14765,2,0,0,1,0,0,0,CARRY,1482,True
9,0,0,False,False,8,BOTTOM,0,0,0,0,9005,83,0,0,3,0,0,0,SUPPORT,1482,False
4,0,0,False,True,9,BOTTOM,0,0,0,0,20511,16,0,0,2,0,0,0,SUPPORT,1482,True
6,0,0,False,False,9,MIDDLE,0,0,0,0,11500,72,0,0,1,0,0,0,SUPPORT,1482,False
8,0,0,False,False,9,MIDDLE,0,0,0,0,11500,38,0,0,2,0,0,0,SUPPORT,1482,False
7,0,0,False,False,2,TOP,16,4,4,19,12366,25,0,0,15,10,2,0,SOLO,2079,True
6,2,1,False,False,16,JUNGLE,252,3,4,36,20063,31,2,0,39,12,7,1,NONE,2079,True
4,0,1,True,False,17,MIDDLE,14,6,4,23,18440,24,9,0,67,11,2,0,SOLO,2079,True
5,1,0,False,False,6,BOTTOM,15,5,4,23,15609,25,27,0,103,12,5,1,CARRY,2079,True
8,0,0,False,False,3,BOTTOM,0,3,4,80,10602,28,11,0,59,42,5,2,SUPPORT,2079,True
5,0,0,False,False,2,TOP,4,1,9,19,12355,39,6,0,63,8,1,1,SOLO,2079,False
10,1,0,False,False,15,JUNGLE,144,0,9,21,16309,22,23,0,162,7,3,4,NONE,2079,False
13,0,0,False,False,4,MIDDLE,24,2,9,11,13815,20,29,0,72,4,1,0,SOLO,2079,False
5,1,0,False,False,7,BOTTOM,20,2,9,24,16068,6,6,0,28,12,4,0,CARRY,2079,False
11,0,0,False,False,2,BOTTOM,0,1,9,96,8885,54,19,0,75,45,8,2,SUPPORT,2079,False
3,0,0,True,False,7,TOP,0,3,2,12,9527,4,0,0,1,6,1,0,SOLO,1362,True
2,3,0,False,False,10,JUNGLE,168,3,2,9,11512,27,2,0,37,1,0,0,NONE,1362,True
2,0,0,False,False,11,MIDDLE,0,2,2,7,11017,2,8,0,35,4,0,0,SOLO,1362,True
3,0,0,False,False,12,BOTTOM,0,5,2,12,11857,15,0,0,1,7,1,1,CARRY,1362,True
1,0,0,False,False,7,BOTTOM,4,4,2,49,9286,41,0,0,10,15,8,3,SUPPORT,1362,True
9,0,0,False,False,4,MIDDLE,0,2,8,10,11146,33,0,0,12,7,0,0,DUO,1362,False
8,0,0,False,False,4,JUNGLE,105,0,8,14,9108,8,2,0,10,3,3,0,NONE,1362,False
11,0,0,False,False,2,MIDDLE,0,0,8,10,7940,13,3,0,6,6,0,0,DUO,1362,False
11,0,0,False,False,1,TOP,0,0,8,10,6641,9,2,0,6,7,1,0,SOLO,1362,False
9,0,0,False,False,0,BOTTOM,0,0,8,25,4989,16,3,0,9,15,0,1,SOLO,1362,False
6,0,0,False,False,1,TOP,0,1,9,13,9621,22,18,0,72,6,1,0,SOLO,1692,False
4,2,0,False,False,3,JUNGLE,177,0,9,24,10173,18,9,0,56,8,3,2,NONE,1692,False
5,0,0,False,False,10,MIDDLE,0,0,9,11,12102,14,5,0,29,8,0,0,DUO,1692,False
6,0,0,False,False,1,MIDDLE,0,2,9,14,9580,16,5,0,49,6,2,0,DUO,1692,False
4,0,0,False,False,1,MIDDLE,0,2,9,53,7079,19,4,0,67,26,4,1,SUPPORT,1692,False
1,0,0,False,False,7,TOP,3,4,2,10,12688,46,5,0,20,6,0,0,SOLO,1692,True
2,1,0,False,False,12,JUNGLE,171,5,2,32,14904,15,18,0,107,11,3,1,NONE,1692,True
5,0,0,False,False,1,MIDDLE,0,5,2,12,9639,18,5,0,18,7,1,0,SOLO,1692,True
4,0,1,True,False,5,BOTTOM,12,3,2,20,14047,3,1,0,51,9,4,0,CARRY,1692,True
4,0,0,False,True,0,BOTTOM,0,3,2,41,7261,38,9,0,95,15,1,4,SUPPORT,1692,True
6,0,0,False,False,1,TOP,0,0,9,4,7846,57,0,0,1,4,0,0,DUO,1625,False
11,0,0,False,False,4,JUNGLE,92,0,9,15,10682,13,5,0,16,9,0,0,NONE,1625,False
9,0,0,False,False,4,MIDDLE,0,1,9,10,8575,23,4,0,18,8,0,0,SOLO,1625,False
11,0,0,True,False,14,TOP,0,2,9,10,14128,18,0,0,8,6,0,0,DUO,1625,False
10,0,0,False,True,4,BOTTOM,0,2,9,22,9747,20,0,0,9,10,1,2,SOLO,1625,False
6,0,0,False,False,10,TOP,2,4,2,11,12680,27,0,0,2,6,0,1,SOLO,1625,True
5,3,0,False,False,16,JUNGLE,161,5,2,16,15061,43,16,0,44,3,1,1,NONE,1625,True
1,0,0,False,False,14,MIDDLE,4,5,2,17,13885,3,0,0,10,3,5,0,SOLO,1625,True
10,1,0,False,False,4,BOTTOM,17,5,2,13,11049,13,0,0,0,6,1,0,CARRY,1625,True
6,0,0,False,False,3,BOTTOM,0,6,2,35,8977,39,0,0,0,18,2,1,SUPPORT,1625,True
2,0,0,False,False,5,TOP,0,3,0,13,9031,21,0,0,8,7,1,2,SOLO,1230,True
0,3,0,False,False,2,JUNGLE,130,2,0,16,6907,9,3,0,37,7,1,1,NONE,1230,True
2,0,0,False,False,5,MIDDLE,0,4,0,12,9126,15,0,0,2,6,2,0,SOLO,1230,True
3,0,0,False,True,4,BOTTOM,8,3,0,14,10048,5,2,0,20,5,4,0,CARRY,1230,True
0,0,0,True,False,7,BOTTOM,0,3,0,43,7851,25,4,0,36,16,6,5,SUPPORT,1230,True
5,0,0,False,False,1,TOP,0,0,6,9,6247,5,0,0,1,4,3,1,SOLO,1230,False
3,0,0,False,False,3,JUNGLE,119,0,6,16,7497,6,5,0,18,3,2,0,NONE,1230,False
3,0,0,False,False,3,MIDDLE,0,0,6,10,7842,23,4,0,20,6,0,0,SOLO,1230,False
8,0,0,False,False,0,BOTTOM,0,0,6,12,5266,23,0,0,3,6,0,0,CARRY,1230,False
4,0,0,False,False,0,BOTTOM,0,0,6,30,4460,19,5,0,21,15,3,1,SUPPORT,1230,False
4,0,0,False,False,2,TOP,0,0,10,5,8651,0,12,0,15,3,0,0,SOLO,1413,False
9,0,0,False,False,0,JUNGLE,92,0,10,10,6098,9,1,0,52,1,4,0,NONE,1413,False
4,0,0,False,False,0,MIDDLE,0,0,10,8,8873,12,3,0,34,6,1,0,SOLO,1413,False
9,0,0,False,False,4,BOTTOM,0,0,10,8,10245,43,0,0,0,5,1,0,CARRY,1413,False
4,0,0,False,False,2,BOTTOM,0,0,10,41,5797,31,9,0,12,23,4,2,SUPPORT,1413,False
2,0,0,False,False,2,TOP,0,6,0,11,8240,16,7,0,12,8,0,0,SOLO,1413,True
0,3,0,True,False,9,JUNGLE,205,1,0,26,13670,10,2,0,12,7,2,3,NONE,1413,True
1,0,0,False,False,11,MIDDLE,4,2,0,13,13729,3,8,0,13,9,0,1,SOLO,1413,True
2,0,0,False,True,6,BOTTOM,4,7,0,7,12164,6,3,0,21,5,1,0,CARRY,1413,True
3,0,0,False,True,2,BOTTOM,0,5,0,58,7015,29,3,0,62,25,9,4,SUPPORT,1413,True
2,0,0,False,False,0,NONE,4,0,0,9,5102,16,2,0,20,7,0,1,SUPPORT,949,True
1,1,0,False,False,5,NONE,123,0,0,9,8159,8,1,0,39,5,0,0,SUPPORT,949,True
1,0,0,False,False,3,NONE,0,0,0,3,5013,15,8,0,25,3,0,0,SUPPORT,949,True
0,0,0,False,True,5,NONE,0,1,0,10,7324,9,1,0,3,4,2,0,DUO,949,True
0,0,0,True,False,4,NONE,0,0,0,19,5102,12,8,0,38,9,2,1,SUPPORT,949,True
2,0,0,False,False,1,NONE,0,0,1,3,5345,10,1,0,9,3,0,0,SUPPORT,949,False
3,0,0,False,False,2,NONE,101,0,1,8,5880,8,1,0,8,2,2,1,SUPPORT,949,False
4,0,0,False,False,1,NONE,0,0,1,4,4441,25,7,0,18,3,0,0,SUPPORT,949,False
2,0,0,False,False,0,NONE,0,0,1,8,4574,0,0,0,4,5,0,0,SUPPORT,949,False
6,0,0,False,False,0,NONE,0,0,1,24,3279,8,5,0,9,12,2,2,SUPPORT,949,False
1,0,0,False,False,4,NONE,0,1,1,9,7048,18,1,0,15,5,0,0,SUPPORT,915,True
1,0,0,True,False,5,NONE,99,0,1,13,6298,6,0,0,36,6,0,0,SUPPORT,915,True
0,0,0,False,False,1,NONE,0,1,1,4,5977,6,1,0,5,4,0,0,SUPPORT,915,True
0,0,0,False,True,3,NONE,0,3,1,10,7653,3,1,0,12,5,1,0,SUPPORT,915,True
2,0,0,False,True,1,NONE,0,2,1,24,4816,13,4,0,7,11,3,2,SUPPORT,915,True
2,0,0,False,False,0,NONE,0,0,3,5,4663,5,0,0,3,3,0,0,SUPPORT,915,False
4,0,0,False,False,3,NONE,83,0,3,5,5973,4,1,0,1,4,0,0,SUPPORT,915,False
2,0,0,False,False,0,NONE,0,1,3,3,5097,6,1,0,19,3,0,0,DUO,915,False
1,0,0,False,False,0,NONE,0,0,3,2,2855,1,3,0,6,2,0,0,SUPPORT,915,False
5,0,0,False,False,1,NONE,0,0,3,11,3847,9,2,0,8,9,0,2,SUPPORT,915,False
10,0,0,False,False,5,NONE,0,2,1,0,11756,55,0,0,1,0,0,0,SUPPORT,1124,True
9,0,0,False,False,13,NONE,0,2,1,0,13846,1,0,0,0,0,0,0,SUPPORT,1124,True
